Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado ($);Fecha anterior;Cierre anterior corregido
13/07/2022;7.55;7.55;7.55;7.55;7.55;1500;11325;08/07/2022;7.55
12/07/2022;;;;;;;;08/07/2022;7.55
11/07/2022;;;;;7.55;29;218.95;08/07/2022;7.55
08/07/2022;7.55;7.55;7.55;7.55;7.55;1500;11325;05/07/2022;7.53
07/07/2022;;;;;;;;05/07/2022;7.53
06/07/2022;;;;;;;;05/07/2022;7.53
05/07/2022;7.53;7.53;7.53;7.53;7.528;1500;11292;04/07/2022;7.53
04/07/2022;7.5;7.53;7.53;7.5;7.525;1800;13545;28/06/2022;7.53
01/07/2022;;;;;;;;28/06/2022;7.53
30/06/2022;;;;;;;;28/06/2022;7.53
28/06/2022;7.53;7.53;7.53;7.53;7.53;5000;37650;26/04/2022;7.43
27/06/2022;;;;;;;;26/04/2022;7.43
24/06/2022;;;;;;;;26/04/2022;7.43
23/06/2022;;;;;;;;26/04/2022;7.43
22/06/2022;;;;;;;;26/04/2022;7.43
21/06/2022;;;;;;;;26/04/2022;7.43
20/06/2022;;;;;;;;26/04/2022;7.43
17/06/2022;;;;;7.25;14;101.5;26/04/2022;7.43
16/06/2022;;;;;;;;26/04/2022;7.43
15/06/2022;;;;;;;;26/04/2022;7.43
14/06/2022;;;;;;;;26/04/2022;7.43
13/06/2022;;;;;;;;26/04/2022;7.43
10/06/2022;;;;;;;;26/04/2022;7.43
09/06/2022;;;;;;;;26/04/2022;7.43
08/06/2022;;;;;;;;26/04/2022;7.43
07/06/2022;;;;;;;;26/04/2022;7.43
06/06/2022;;;;;;;;26/04/2022;7.43
03/06/2022;;;;;;;;26/04/2022;7.43
02/06/2022;;;;;;;;26/04/2022;7.43
01/06/2022;;;;;;;;26/04/2022;7.43
31/05/2022;;;;;;;;26/04/2022;7.43
30/05/2022;;;;;;;;26/04/2022;7.43
27/05/2022;;;;;;;;26/04/2022;7.43
26/05/2022;;;;;;;;26/04/2022;7.43
25/05/2022;;;;;;;;26/04/2022;7.43
24/05/2022;;;;;;;;26/04/2022;7.43
23/05/2022;;;;;;;;26/04/2022;7.43
20/05/2022;;;;;;;;26/04/2022;7.5
19/05/2022;;;;;;;;26/04/2022;7.5
18/05/2022;;;;;;;;26/04/2022;7.5
17/05/2022;;;;;;;;26/04/2022;7.5
16/05/2022;;;;;;;;26/04/2022;7.5
13/05/2022;;;;;;;;26/04/2022;7.5
12/05/2022;;;;;;;;26/04/2022;7.5
11/05/2022;;;;;;;;26/04/2022;7.5
10/05/2022;;;;;;;;26/04/2022;7.5
09/05/2022;;;;;;;;26/04/2022;7.5
06/05/2022;;;;;;;;26/04/2022;7.5
05/05/2022;;;;;;;;26/04/2022;7.5
04/05/2022;;;;;;;;26/04/2022;7.5
03/05/2022;;;;;;;;26/04/2022;7.5
02/05/2022;;;;;;;;26/04/2022;7.5
29/04/2022;;;;;7.529999999999999;21;158.13;26/04/2022;7.5
28/04/2022;;;;;;;;26/04/2022;7.5
27/04/2022;;;;;;;;26/04/2022;7.5
26/04/2022;7.5;7.5;7.5;7.5;7.5;9500;71250;19/04/2022;7.5
25/04/2022;;;;;;;;19/04/2022;7.5
22/04/2022;;;;;;;;19/04/2022;7.5
21/04/2022;;;;;;;;19/04/2022;7.5
20/04/2022;;;;;;;;19/04/2022;7.5
19/04/2022;7.5;7.5;7.5;7.5;7.5;8000;60000;04/04/2022;7.34
18/04/2022;;;;;;;;04/04/2022;7.34
13/04/2022;;;;;;;;04/04/2022;7.34
12/04/2022;;;;;;;;04/04/2022;7.34
11/04/2022;;;;;;;;04/04/2022;7.34
08/04/2022;;;;;;;;04/04/2022;7.34
07/04/2022;;;;;;;;04/04/2022;7.34
06/04/2022;;;;;;;;04/04/2022;7.34
05/04/2022;;;;;;;;04/04/2022;7.34
04/04/2022;7.45;7.45;7.45;7.45;7.45;493;3672.85;01/04/2022;7.5
01/04/2022;7.5;7.5;7.5;7.5;7.5;10000;75000;22/03/2022;7.5
31/03/2022;;;;;;;;22/03/2022;7.5
30/03/2022;;;;;;;;22/03/2022;7.5
29/03/2022;;;;;;;;22/03/2022;7.5
28/03/2022;;;;;;;;22/03/2022;7.5
25/03/2022;;;;;;;;22/03/2022;7.5
24/03/2022;;;;;;;;22/03/2022;7.5
23/03/2022;;;;;;;;22/03/2022;7.5
22/03/2022;7.5;7.5;7.5;7.5;7.5;7500;56250;14/03/2022;7.5
21/03/2022;;;;;;;;14/03/2022;7.5
18/03/2022;;;;;;;;14/03/2022;7.5
17/03/2022;;;;;;;;14/03/2022;7.5
16/03/2022;;;;;;;;14/03/2022;7.5
15/03/2022;;;;;;;;14/03/2022;7.5
14/03/2022;7.49;7.5;7.5;7.49;7.497418847137516;5083;38109.38;09/03/2022;7.5
11/03/2022;;;;;;;;09/03/2022;7.5
10/03/2022;;;;;;;;09/03/2022;7.5
09/03/2022;7.5;7.5;7.5;7.5;7.5;4000;30000;08/03/2022;7.5
08/03/2022;7.5;7.5;7.5;7.5;7.5;6000;45000;18/02/2022;7.5
07/03/2022;;;;;;;;18/02/2022;7.5
04/03/2022;;;;;;;;18/02/2022;7.5
03/03/2022;;;;;;;;18/02/2022;7.5
02/03/2022;;;;;;;;18/02/2022;7.5
01/03/2022;;;;;;;;18/02/2022;7.5
28/02/2022;;;;;;;;18/02/2022;7.5
25/02/2022;;;;;;;;18/02/2022;7.5
24/02/2022;;;;;;;;18/02/2022;7.5
23/02/2022;;;;;;;;18/02/2022;7.5
22/02/2022;;;;;;;;18/02/2022;7.5
21/02/2022;;;;;;;;18/02/2022;7.5
18/02/2022;7.5;7.5;7.5;7.5;7.5;7932;59490;04/02/2022;7.59
17/02/2022;;;;;;;;04/02/2022;7.59
16/02/2022;;;;;;;;04/02/2022;7.59
15/02/2022;;;;;;;;04/02/2022;7.59
14/02/2022;;;;;;;;04/02/2022;7.59
11/02/2022;;;;;;;;04/02/2022;7.59
10/02/2022;;;;;;;;04/02/2022;7.59
09/02/2022;;;;;;;;04/02/2022;7.59
08/02/2022;;;;;;;;04/02/2022;7.59
07/02/2022;;;;;;;;04/02/2022;7.59
04/02/2022;7.59;7.59;7.59;7.59;7.589999999999999;19629;148984.11;13/01/2022;7.6
03/02/2022;;;;;;;;13/01/2022;7.6
02/02/2022;;;;;7.505;30;225.15;13/01/2022;7.6
01/02/2022;;;;;;;;13/01/2022;7.6
31/01/2022;;;;;;;;13/01/2022;7.6
28/01/2022;;;;;;;;13/01/2022;7.6
27/01/2022;;;;;;;;13/01/2022;7.6
26/01/2022;;;;;;;;13/01/2022;7.6
25/01/2022;;;;;;;;13/01/2022;7.6
24/01/2022;;;;;;;;13/01/2022;7.6
21/01/2022;;;;;7.5;100;750;13/01/2022;7.6
20/01/2022;;;;;;;;13/01/2022;7.6
19/01/2022;;;;;;;;13/01/2022;7.6
18/01/2022;;;;;;;;13/01/2022;7.6
17/01/2022;;;;;;;;13/01/2022;7.6
14/01/2022;;;;;;;;13/01/2022;7.6
13/01/2022;7.6;7.6;7.6;7.6;7.6000000000000005;199;1512.4;02/12/2021;7.8
12/01/2022;;;;;;;;02/12/2021;7.8
11/01/2022;;;;;;;;02/12/2021;7.8
10/01/2022;;;;;7.7;155;1193.5;02/12/2021;7.8
07/01/2022;;;;;;;;02/12/2021;7.8
06/01/2022;;;;;;;;02/12/2021;7.8
05/01/2022;;;;;;;;02/12/2021;7.8
04/01/2022;;;;;;;;02/12/2021;7.8
03/01/2022;;;;;;;;02/12/2021;7.8
31/12/2021;;;;;;;;02/12/2021;7.8
30/12/2021;;;;;;;;02/12/2021;7.8
29/12/2021;;;;;;;;02/12/2021;7.8
28/12/2021;;;;;;;;02/12/2021;7.8
27/12/2021;;;;;;;;02/12/2021;7.8
24/12/2021;;;;;;;;02/12/2021;7.8
23/12/2021;;;;;;;;02/12/2021;7.8
22/12/2021;;;;;;;;02/12/2021;7.8
21/12/2021;;;;;;;;02/12/2021;7.8
20/12/2021;;;;;;;;02/12/2021;7.8
17/12/2021;;;;;;;;02/12/2021;7.8
16/12/2021;;;;;;;;02/12/2021;7.8
15/12/2021;;;;;;;;02/12/2021;7.8
14/12/2021;;;;;7.800000000000001;13;101.4;02/12/2021;7.8
13/12/2021;;;;;;;;02/12/2021;7.8
10/12/2021;;;;;;;;02/12/2021;7.8
09/12/2021;;;;;;;;02/12/2021;7.8
07/12/2021;;;;;;;;02/12/2021;7.8
06/12/2021;;;;;;;;02/12/2021;7.8
03/12/2021;;;;;;;;02/12/2021;7.8
02/12/2021;7.8;7.8;7.8;7.8;7.8;4000;31200;29/11/2021;7.9
01/12/2021;;;;;;;;29/11/2021;7.9
30/11/2021;;;;;;;;29/11/2021;7.9
29/11/2021;7.9;7.9;7.9;7.9;7.9;30000;237000;11/11/2021;8.02
26/11/2021;;;;;;;;11/11/2021;8.02
25/11/2021;;;;;;;;11/11/2021;8.02
24/11/2021;;;;;;;;11/11/2021;8.02
23/11/2021;;;;;;;;11/11/2021;8.02
22/11/2021;;;;;;;;11/11/2021;8.02
19/11/2021;;;;;;;;11/11/2021;8.02
18/11/2021;;;;;;;;11/11/2021;8.09
17/11/2021;;;;;;;;11/11/2021;8.09
16/11/2021;;;;;;;;11/11/2021;8.09
15/11/2021;;;;;;;;11/11/2021;8.09
12/11/2021;;;;;;;;11/11/2021;8.09
11/11/2021;8.09;8.09;8.09;8.09;8.09;536;4336.24;27/07/2021;8.24
10/11/2021;;;;;7;55;385;27/07/2021;8.24
09/11/2021;;;;;;;;27/07/2021;8.24
08/11/2021;;;;;;;;27/07/2021;8.24
05/11/2021;;;;;;;;27/07/2021;8.24
04/11/2021;;;;;;;;27/07/2021;8.24
03/11/2021;;;;;7.42;75;556.5;27/07/2021;8.24
02/11/2021;;;;;;;;27/07/2021;8.24
29/10/2021;;;;;;;;27/07/2021;8.24
28/10/2021;;;;;;;;27/07/2021;8.24
27/10/2021;;;;;;;;27/07/2021;8.24
26/10/2021;;;;;;;;27/07/2021;8.24
25/10/2021;;;;;;;;27/07/2021;8.24
22/10/2021;;;;;;;;27/07/2021;8.24
21/10/2021;;;;;;;;27/07/2021;8.24
20/10/2021;;;;;;;;27/07/2021;8.24
19/10/2021;;;;;;;;27/07/2021;8.24
18/10/2021;;;;;;;;27/07/2021;8.24
15/10/2021;;;;;;;;27/07/2021;8.24
14/10/2021;;;;;7;34;238;27/07/2021;8.24
13/10/2021;;;;;;;;27/07/2021;8.24
12/10/2021;;;;;;;;27/07/2021;8.24
11/10/2021;;;;;;;;27/07/2021;8.24
07/10/2021;;;;;;;;27/07/2021;8.24
06/10/2021;;;;;;;;27/07/2021;8.24
05/10/2021;;;;;;;;27/07/2021;8.24
04/10/2021;;;;;;;;27/07/2021;8.24
01/10/2021;;;;;;;;27/07/2021;8.24
30/09/2021;;;;;;;;27/07/2021;8.24
29/09/2021;;;;;;;;27/07/2021;8.24
28/09/2021;;;;;;;;27/07/2021;8.24
27/09/2021;;;;;;;;27/07/2021;8.24
24/09/2021;;;;;;;;27/07/2021;8.24
23/09/2021;;;;;;;;27/07/2021;8.24
22/09/2021;;;;;;;;27/07/2021;8.24
21/09/2021;;;;;;;;27/07/2021;8.24
20/09/2021;;;;;;;;27/07/2021;8.24
17/09/2021;;;;;;;;27/07/2021;8.24
16/09/2021;;;;;;;;27/07/2021;8.24
15/09/2021;;;;;;;;27/07/2021;8.24
14/09/2021;;;;;;;;27/07/2021;8.24
13/09/2021;;;;;;;;27/07/2021;8.24
10/09/2021;;;;;;;;27/07/2021;8.24
09/09/2021;;;;;;;;27/07/2021;8.24
08/09/2021;;;;;;;;27/07/2021;8.24
07/09/2021;;;;;;;;27/07/2021;8.24
06/09/2021;;;;;;;;27/07/2021;8.3
03/09/2021;;;;;;;;27/07/2021;8.3
02/09/2021;;;;;;;;27/07/2021;8.3
01/09/2021;;;;;;;;27/07/2021;8.3
31/08/2021;;;;;;;;27/07/2021;8.3
27/08/2021;;;;;;;;27/07/2021;8.3
26/08/2021;;;;;;;;27/07/2021;8.3
25/08/2021;;;;;;;;27/07/2021;8.3
24/08/2021;;;;;;;;27/07/2021;8.3
23/08/2021;;;;;;;;27/07/2021;8.3
20/08/2021;;;;;;;;27/07/2021;8.3
19/08/2021;;;;;;;;27/07/2021;8.3
18/08/2021;;;;;;;;27/07/2021;8.3
17/08/2021;;;;;;;;27/07/2021;8.3
16/08/2021;;;;;;;;27/07/2021;8.3
13/08/2021;;;;;;;;27/07/2021;8.3
12/08/2021;;;;;;;;27/07/2021;8.3
11/08/2021;;;;;;;;27/07/2021;8.3
10/08/2021;;;;;;;;27/07/2021;8.3
09/08/2021;;;;;;;;27/07/2021;8.3
06/08/2021;;;;;;;;27/07/2021;8.3
05/08/2021;;;;;;;;27/07/2021;8.3
04/08/2021;;;;;;;;27/07/2021;8.3
03/08/2021;;;;;8.3;145;1203.5;27/07/2021;8.3
02/08/2021;;;;;;;;27/07/2021;8.3
30/07/2021;;;;;;;;27/07/2021;8.3
27/07/2021;8.3;8.3;8.3;8.3;8.3;250;2075;21/07/2021;8.67
26/07/2021;;;;;;;;21/07/2021;8.67
23/07/2021;;;;;;;;21/07/2021;8.67
22/07/2021;;;;;;;;21/07/2021;8.67
21/07/2021;8.67;8.67;8.67;8.67;8.67;255;2210.85;15/07/2021;8.8
20/07/2021;;;;;;;;15/07/2021;8.8
19/07/2021;;;;;;;;15/07/2021;8.8
16/07/2021;;;;;;;;15/07/2021;8.8
15/07/2021;8.8;8.8;8.8;8.8;8.8;281;2472.8;24/05/2021;9.35
14/07/2021;;;;;;;;24/05/2021;9.35
13/07/2021;;;;;;;;24/05/2021;9.35
12/07/2021;;;;;;;;24/05/2021;9.35
09/07/2021;;;;;;;;24/05/2021;9.35
08/07/2021;;;;;;;;24/05/2021;9.35
07/07/2021;;;;;;;;24/05/2021;9.35
06/07/2021;;;;;;;;24/05/2021;9.35
05/07/2021;;;;;;;;24/05/2021;9.35
02/07/2021;;;;;;;;24/05/2021;9.35
01/07/2021;;;;;;;;24/05/2021;9.35
30/06/2021;;;;;;;;24/05/2021;9.35
28/06/2021;;;;;;;;24/05/2021;9.35
25/06/2021;;;;;;;;24/05/2021;9.35
24/06/2021;;;;;;;;24/05/2021;9.35
23/06/2021;;;;;;;;24/05/2021;9.35
22/06/2021;;;;;;;;24/05/2021;9.35
21/06/2021;;;;;;;;24/05/2021;9.35
18/06/2021;;;;;;;;24/05/2021;9.35
17/06/2021;;;;;;;;24/05/2021;9.35
16/06/2021;;;;;;;;24/05/2021;9.35
15/06/2021;;;;;;;;24/05/2021;9.35
14/06/2021;;;;;;;;24/05/2021;9.35
11/06/2021;;;;;;;;24/05/2021;9.35
10/06/2021;;;;;;;;24/05/2021;9.35
09/06/2021;;;;;;;;24/05/2021;9.35
08/06/2021;;;;;;;;24/05/2021;9.35
07/06/2021;;;;;;;;24/05/2021;9.35
04/06/2021;;;;;;;;24/05/2021;9.35
03/06/2021;;;;;;;;24/05/2021;9.35
02/06/2021;;;;;;;;24/05/2021;9.35
01/06/2021;;;;;;;;24/05/2021;9.35
31/05/2021;;;;;;;;24/05/2021;9.35
28/05/2021;;;;;;;;24/05/2021;9.35
27/05/2021;;;;;;;;24/05/2021;9.35
26/05/2021;;;;;;;;24/05/2021;9.35
25/05/2021;;;;;;;;24/05/2021;9.35
24/05/2021;9.35;9.35;9.35;9.35;9.356872852233677;291;2722.85;13/05/2021;9.49
21/05/2021;;;;;;;;13/05/2021;9.49
20/05/2021;;;;;;;;13/05/2021;9.49
19/05/2021;;;;;;;;13/05/2021;9.49
18/05/2021;;;;;;;;13/05/2021;9.49
17/05/2021;;;;;;;;13/05/2021;9.49
14/05/2021;;;;;;;;13/05/2021;9.55
13/05/2021;9.55;9.55;9.55;9.55;9.55;500;4775;12/04/2021;9.93
12/05/2021;;;;;;;;12/04/2021;9.93
11/05/2021;;;;;;;;12/04/2021;9.93
10/05/2021;;;;;;;;12/04/2021;9.93
07/05/2021;;;;;;;;12/04/2021;9.93
06/05/2021;;;;;;;;12/04/2021;9.93
05/05/2021;;;;;;;;12/04/2021;9.93
04/05/2021;;;;;;;;12/04/2021;9.93
03/05/2021;;;;;;;;12/04/2021;9.93
30/04/2021;;;;;;;;12/04/2021;9.93
29/04/2021;;;;;;;;12/04/2021;9.93
28/04/2021;;;;;;;;12/04/2021;9.93
27/04/2021;;;;;;;;12/04/2021;9.93
26/04/2021;;;;;;;;12/04/2021;9.93
23/04/2021;;;;;;;;12/04/2021;9.93
22/04/2021;;;;;;;;12/04/2021;9.93
21/04/2021;;;;;;;;12/04/2021;9.93
20/04/2021;;;;;;;;12/04/2021;9.93
19/04/2021;;;;;;;;12/04/2021;9.93
16/04/2021;;;;;;;;12/04/2021;9.93
15/04/2021;;;;;;;;12/04/2021;9.93
14/04/2021;;;;;;;;12/04/2021;9.93
13/04/2021;;;;;;;;12/04/2021;9.93
12/04/2021;9.93;9.93;9.93;9.93;9.93;415;4120.95;29/03/2021;9.79
09/04/2021;;;;;;;;29/03/2021;9.79
08/04/2021;;;;;;;;29/03/2021;9.79
07/04/2021;;;;;;;;29/03/2021;9.79
06/04/2021;;;;;;;;29/03/2021;9.79
05/04/2021;;;;;;;;29/03/2021;9.79
