Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado ($);Fecha anterior;Cierre anterior corregido
12/04/2022;42.6;42.6;42.6;42.6;42.62935483870968;620;26430.2;11/04/2022;43.57
11/04/2022;45.45;44;45.45;44;45.04114158636027;2698;121521;08/04/2022;45.49
08/04/2022;45.5;45.49;45.5;45.49;45.49923473142016;2718;123666.92;06/04/2022;45.5
07/04/2022;;;;;;;;06/04/2022;45.5
06/04/2022;45.5;45.5;45.5;45;45.04997027348395;6728;303096.2;05/04/2022;46
05/04/2022;46;46;46.01;45.5;45.91778329197684;1209;55514.6;04/04/2022;46
04/04/2022;46;46;46;46;46;13047;600162;01/04/2022;45.5
01/04/2022;45.2;45.5;46;45.2;45.370836369658825;6038;273949.11;31/03/2022;45.2
31/03/2022;46;45.2;46;45.2;45.50445070422535;1775;80770.4;30/03/2022;46.5
30/03/2022;46.5;46.5;46.5;46.5;46.5;12636;587574;29/03/2022;46.4
29/03/2022;46.35;46.4;46.4;46.35;46.38623853211009;218;10112.2;28/03/2022;46.5
28/03/2022;46.5;46.5;46.5;46.4;46.49414715719063;4186;194624.5;25/03/2022;46.5
25/03/2022;45.5;46.5;46.5;45.5;46.38367066466767;16008;742509.8;24/03/2022;45.5
24/03/2022;46.8;45.5;46.8;45.5;46.21924686192469;3585;165696;23/03/2022;46.8
23/03/2022;47;46.8;47;46.8;46.943553008595984;698;32766.6;22/03/2022;45.8
22/03/2022;46;45.8;46;45.8;45.993320920175385;16649;765742.8;21/03/2022;45
21/03/2022;45.01;45;45.01;45;45.34011235955056;89;4035.27;18/03/2022;46
18/03/2022;47.1;46;47.1;46;46.07581081081081;740;34096.1;17/03/2022;47.1
17/03/2022;46.5;47.1;47.1;46.5;46.68729333471977;9617;448991.7;16/03/2022;46.49
16/03/2022;45.6;46.49;46.5;45.6;46.038430415446356;9219;424428.29;15/03/2022;45.6
15/03/2022;45.6;45.6;45.6;45.6;45.6;58;2644.8;14/03/2022;47.5
14/03/2022;48;47.5;48;46;47.51600838803793;5484;260577.79;11/03/2022;48
11/03/2022;46;48;48;45;47.51267701161237;48655;2311729.3;10/03/2022;47
10/03/2022;46.5;47;47;46.5;46.909365049634765;10678;500898.2;09/03/2022;46.5
09/03/2022;46.49;46.5;46.5;46.49;46.49568965517241;1624;75509;08/03/2022;46.89
08/03/2022;47;46.89;47;46.8;46.97119437609842;28450;1336330.48;07/03/2022;47.1
07/03/2022;47.1;47.1;47.1;47.1;47.099999999999994;183;8619.3;04/03/2022;47.1
04/03/2022;46.5;47.1;47.1;46.5;46.95056248901388;5689;267101.75;03/03/2022;46
03/03/2022;45.5;46;46;45;45.53228885715797;18909;860970.05;02/03/2022;45.3
02/03/2022;44.8;45.3;45.3;44.8;44.94686510449652;1579;70971.1;01/03/2022;45
01/03/2022;43.5;45;45;43.5;43.990786605904496;5047;222021.5;28/02/2022;43.5
28/02/2022;44;43.5;44;43.5;43.565447953281115;36131;1574063.2;25/02/2022;44.3
25/02/2022;43.8;44.3;44.3;43.8;43.98056521739131;9200;404621.2;24/02/2022;43
24/02/2022;41.8;43;43;38;40.488285548798146;24171;978642.35;23/02/2022;41.85
23/02/2022;41.85;41.85;41.85;41.5;41.84335548172758;10535;440819.75;22/02/2022;41.85
22/02/2022;41.85;41.85;41.85;41.85;41.85;1700;71145;21/02/2022;41.85
21/02/2022;41.85;41.85;41.85;41.85;41.85;250;10462.5;18/02/2022;42.21
18/02/2022;43.5;42.21;43.5;42.2;42.6796915433185;9661;412328.5;17/02/2022;44.05
17/02/2022;45.5;44.05;45.5;44.05;45.38982136164897;16010;726691.04;16/02/2022;45.5
16/02/2022;46.1;45.5;46.1;45;45.553877551020406;1225;55803.5;15/02/2022;46.5
15/02/2022;46.5;46.5;46.5;46.3;46.39052970557309;15216;705878.3;14/02/2022;46.5
14/02/2022;45;46.5;46.98;45;46.462783157530694;34698;1612165.65;10/02/2022;47
11/02/2022;;;;;47;20;940;10/02/2022;47
10/02/2022;46.45;47;47.01;46.45;46.95634580281938;45471;2135152;09/02/2022;46.5
09/02/2022;44.5;46.5;46.5;44.45;44.99304414414415;55500;2497113.95;08/02/2022;45
08/02/2022;43;45;45;43;43.924538171156314;136425;5992405.12;07/02/2022;43
07/02/2022;43;43;43;43;43;46000;1978000;04/02/2022;43
04/02/2022;42;43;43.3;42;43.02081800794468;67970;2924125;03/02/2022;42.7
03/02/2022;42;42.7;42.7;42;42.629551881140664;20865;889465.6;02/02/2022;43
02/02/2022;43;43;43;42.99;42.99988501189532;25220;1084457.1;01/02/2022;43
01/02/2022;42.5;43;43;42;42.86016458788736;15554;666647;31/01/2022;43
31/01/2022;42.75;43;43;42;42.882651920004406;36302;1556726.03;28/01/2022;42.3
28/01/2022;42.75;42.3;42.75;42.25;42.31598664434725;55557;2350949.27;27/01/2022;42.85
27/01/2022;42.9;42.85;42.9;42.8;42.81652695194463;10259;439254.75;26/01/2022;42.9
26/01/2022;43;42.9;43;42.75;42.88146893491124;13520;579757.46;25/01/2022;43
25/01/2022;42.75;43;43.2;42.7;42.9492183908046;13050;560487.3;24/01/2022;43.1
24/01/2022;43.5;43.1;43.5;42;43.04736089729492;4547;195736.35;21/01/2022;44
21/01/2022;42.95;44;44;42.95;43.39111919562965;84936;3685468.1;20/01/2022;42.95
20/01/2022;42.35;42.95;43;42;42.0136534958226;31838;1337630.7;19/01/2022;43.5
19/01/2022;44.5;43.5;44.5;40.44;42.469290957463855;31197;1324914.47;18/01/2022;44.5
18/01/2022;45.45;44.5;45.45;44.5;45.00816326530612;980;44108;17/01/2022;46.1
17/01/2022;46.1;46.1;46.1;46.02;46.097145026575554;1317;60709.94;14/01/2022;47.5
14/01/2022;45;47.5;47.5;45;47.227343462865846;111555;5268446.3;13/01/2022;46.2
13/01/2022;47.5;46.2;47.5;46.2;46.83931623931624;4563;213727.8;12/01/2022;47.5
12/01/2022;44.9;47.5;47.5;44.9;46.60847916098186;84289;3928582.1;11/01/2022;45
11/01/2022;45;45;45;45;45;10000;450000;10/01/2022;45
10/01/2022;43.75;45;45;43.7;44.47122034105602;114468;5090531.65;07/01/2022;43.75
07/01/2022;43.5;43.75;43.75;43;43.638580647699996;25413;1108987.25;06/01/2022;43.75
06/01/2022;38.2;43.75;43.75;38;43.469430261087325;590990;25689998.59;05/01/2022;38.1
05/01/2022;37.2;38.1;38.2;37.2;37.99307240744952;48379;1838066.85;04/01/2022;37.2
04/01/2022;37.2;37.2;37.2;37.2;37.199999999999996;10909;405814.8;03/01/2022;37.2
03/01/2022;37;37.2;37.2;37;37.05238095238095;5418;200749.8;31/12/2021;37.23
31/12/2021;37;37.23;37.23;36.5;36.78156499347164;27572;1014141.31;30/12/2021;38.01
30/12/2021;38.2;38.01;38.4;38.01;38.332994620114185;18216;698273.83;29/12/2021;38
29/12/2021;38;38;38.01;38;38.00004156275977;12030;457140.5;28/12/2021;38
28/12/2021;38;38;38.05;37.9;38.00123097244936;15898;604143.57;27/12/2021;38
27/12/2021;37;38;38;37;37.73379847884845;31818;1200614;24/12/2021;37
24/12/2021;37;37;37;37;37;190;7030;23/12/2021;37
23/12/2021;35;37;37.01;35;36.93319232275754;12765;471452.2;22/12/2021;37
22/12/2021;37;37;37;37;37.054627659574464;940;34831.35;21/12/2021;38
21/12/2021;36.62;38;38;36.62;36.65509689274975;11972;438834.82;20/12/2021;36.62
20/12/2021;37.8;38.05;38.05;37.7;38.001916234031384;34286;1302933.7;17/12/2021;38
17/12/2021;38.1;38;38.19;38;38.07329879663616;21523;819451.61;16/12/2021;38.2
16/12/2021;38;38.2;38.2;38;38.058123930620326;29807;1134398.5;15/12/2021;38.4
15/12/2021;38;38.4;38.4;38;38.059455097977576;47715;1816006.9;14/12/2021;38.99
14/12/2021;39.79;38.99;39.79;37;38.64526310023164;63892;2469123.15;13/12/2021;39.79
13/12/2021;34.6;39.79;39.79;34.6;39.589039141027605;940752;37243467.75;10/12/2021;34.6
10/12/2021;34;34.6;34.6;34;34.2044590598878;62567;2140070.39;09/12/2021;34.5
09/12/2021;34;34.5;34.8;33.45;33.803397456002784;28695;969988.49;07/12/2021;34.3
07/12/2021;33.5;34.3;34.5;33.5;34.0302292006955;37958;1291719.44;06/12/2021;33.2
06/12/2021;33.1;33.2;33.25;33;33.09053389546681;50759;1679642.41;03/12/2021;33.1
03/12/2021;32.8;33.1;33.5;32.5;33.03189916311547;116862;3860173.8;02/12/2021;32.51
02/12/2021;32;32.51;32.51;30;32.36759390776802;117855;3814682.78;01/12/2021;32
01/12/2021;32.01;32;32.01;31.95;32.000190935463685;158221;5063102.21;30/11/2021;32.01
30/11/2021;28.1;32.01;32.22;27.85;31.747926396594682;1389827;44124125.3;29/11/2021;28.01
29/11/2021;25.9;28.01;28.19;25.9;27.96165989471213;800852;22393151.25;26/11/2021;25.55
26/11/2021;25.4;25.55;25.7;24;25.021929693343306;20055;501814.8;25/11/2021;26
25/11/2021;26;26;26;26;26;11517;299442;24/11/2021;26
24/11/2021;25.73;26;26;25.7;25.797272061515926;30041;774975.85;23/11/2021;25.73
23/11/2021;25.74;25.73;25.95;25.3;25.893012216210188;17927;464184.03;22/11/2021;25.8
22/11/2021;26;25.8;26;25.1;25.953481258874053;574005;14897428.01;19/11/2021;26.2
19/11/2021;26;26.2;26.35;26;26.22432205423566;54171;1420597.75;18/11/2021;26.2
18/11/2021;25;26.2;26.5;25;26.098318112385844;215383;5621134.05;17/11/2021;25.1
17/11/2021;25;25.1;25.1;25;25.017431458954533;37897;948085.6;16/11/2021;25
16/11/2021;24.65;25;25.1;24.65;24.97996005415477;74601;1863530;15/11/2021;24.65
15/11/2021;24.6;24.65;24.7;24.03;24.62315652173913;17250;424749.45;12/11/2021;24.6
12/11/2021;23.95;24.6;24.75;23.93;24.414799956979998;46490;1135044.05;11/11/2021;23.75
11/11/2021;23;23.75;24;23;23.445547509365642;55789;1308003.65;10/11/2021;22.6
10/11/2021;23;22.6;23;22.5;22.550390850823174;15914;358866.92;09/11/2021;23
09/11/2021;23;23;23;22.9;22.993311277330264;6952;159849.5;08/11/2021;23
08/11/2021;22;23;23.5;22;22.82873873873874;24420;557477.8;05/11/2021;22
05/11/2021;21.7;22;22;21.5;21.82122745490982;29940;653327.55;04/11/2021;21.8
04/11/2021;21.5;21.8;21.8;21.5;21.517569962686565;8576;184534.68;03/11/2021;21.55
03/11/2021;21.6;21.55;21.6;21.2;21.529814977270913;12539;269962.35;02/11/2021;21.6
02/11/2021;21.05;21.6;21.7;21.04;21.461738833333335;240000;5150817.32;29/10/2021;21.05
29/10/2021;21;21.05;21.05;20.99;21.009378185524973;4905;103051;28/10/2021;21.4
28/10/2021;21.61;21.4;21.61;21.4;21.584400764980877;4706;101576.19;27/10/2021;21.61
27/10/2021;20.8;21.61;21.7;20.2;21.129267746092218;35698;754272.6;26/10/2021;21
26/10/2021;21.45;21;21.5;20.75;21.196186597556462;2701;57250.9;25/10/2021;21.5
25/10/2021;21;21.5;21.5;21;21.491616549370868;23445;503870.95;22/10/2021;21
22/10/2021;21;21;21;20.6;20.929827982560447;12615;264029.78;21/10/2021;20.5
21/10/2021;20.5;20.5;21;20.5;20.559056767297417;6923;142330.35;20/10/2021;20.9
20/10/2021;20.89;20.9;21.1;20.89;20.985323754175628;21853;458592.28;19/10/2021;20.7
19/10/2021;21.15;20.7;21.5;20.5;20.807200956937802;13794;287014.53;18/10/2021;20.95
18/10/2021;20;20.95;21.45;20;20.992356207854026;27731;582139.03;15/10/2021;20
15/10/2021;18.5;20;20;18.5;19.69820324889632;46662;919157.56;14/10/2021;18
14/10/2021;18;18;18;17.5;17.918844876660344;33728;604366.8;13/10/2021;17.7
13/10/2021;17.9;17.7;17.92;17.5;17.832911143379082;21349;380714.82;12/10/2021;17.5
12/10/2021;17.6;17.5;17.6;17.5;17.541814014407333;1527;26786.35;11/10/2021;17.7
11/10/2021;17.61;17.7;17.95;17.5;17.647990634755462;19220;339194.38;07/10/2021;17.5
07/10/2021;16.57;17.5;17.8;16.57;17.31929131465386;32906;569908.6;06/10/2021;16.4
06/10/2021;16.5;16.4;16.5;16.4;16.440044886181468;3119;51276.5;05/10/2021;16.5
05/10/2021;16.3;16.5;16.5;16.3;16.39103690685413;2845;46632.5;04/10/2021;16.5
04/10/2021;16.6;16.5;16.6;16.5;16.542397137745976;3354;55483.2;01/10/2021;16.55
01/10/2021;17;16.55;17;16.5;16.568552517361113;9216;152695.78;30/09/2021;17.2
30/09/2021;17.2;17.2;17.2;17.2;17.2;2620;45064;29/09/2021;17.4
29/09/2021;17.4;17.4;17.5;17.36;17.404772313296903;1647;28665.66;28/09/2021;17.5
28/09/2021;17.5;17.5;17.5;17.5;17.5;1887;33022.5;27/09/2021;17.5
27/09/2021;17.9;17.5;17.9;17.5;17.518344456803856;5394;94493.95;24/09/2021;17.81
24/09/2021;17.8;17.81;17.81;17.75;17.786663517184362;8467;150599.68;23/09/2021;17.55
23/09/2021;17.5;17.55;18.11;17.5;17.945766116376877;15931;285894;22/09/2021;18
22/09/2021;17.22;18;18;17.22;17.742536798404057;18547;329070.83;21/09/2021;17.22
21/09/2021;17.2;17.22;17.22;17.1;17.151254589188508;15798;270955.52;20/09/2021;17.1
20/09/2021;17.2;17.1;17.25;17;17.105639396346305;5036;86144;17/09/2021;17.87
17/09/2021;17.3;17.87;18;17.3;17.7526947943903;42070;746855.87;16/09/2021;17.25
16/09/2021;16.61;17.25;17.25;16.61;16.967914831130688;10896;184882.4;15/09/2021;17
15/09/2021;16.6;17;17;16.6;16.75681778854473;5779;96837.65;14/09/2021;16.65
14/09/2021;16.6;16.65;16.65;16.6;16.621186440677967;4543;75510.05;13/09/2021;16.74
13/09/2021;16.75;16.74;16.75;16.74;16.73088455772114;667;11159.5;10/09/2021;16.75
10/09/2021;16.7;16.75;16.8;16.68;16.76722182849043;2822;47317.1;09/09/2021;16.5
09/09/2021;16.5;16.5;16.5;16.5;16.49949494949495;13860;228683;08/09/2021;16.21
08/09/2021;16.21;16.21;16.5;16.21;16.252956872479057;3223;52383.28;07/09/2021;16.21
07/09/2021;16.1;16.21;16.8;16.1;16.362004122552236;32019;523895.01;06/09/2021;16.12
06/09/2021;16.13;16.12;16.13;16.12;16.121124859392577;5334;85990.08;03/09/2021;16.1
03/09/2021;16;16.1;16.1;16;16.014645806171227;2301;36849.7;02/09/2021;16.1
02/09/2021;16;16.1;16.1;16;16.070260223048326;4842;77812.2;01/09/2021;16
01/09/2021;15.7;16;16;15.7;15.991690647482015;5560;88913.8;31/08/2021;15.7
31/08/2021;16.24;15.7;16.5;15.7;16.0590072705035;14717;236340.41;27/08/2021;16
27/08/2021;15.5;16;16.5;15.5;16.047503655456598;15046;241450.74;26/08/2021;15.02
26/08/2021;15.6;15.02;15.6;15;15.042559736336171;3641;54769.96;25/08/2021;15.6
25/08/2021;15.75;15.6;15.75;15.5;15.55525732899023;9210;143263.92;24/08/2021;15.75
24/08/2021;15;15.75;15.75;15;15.6094;9250;144386.95;23/08/2021;14.51
23/08/2021;13.95;14.51;14.51;13.95;14.115993764614185;1283;18110.82;20/08/2021;13.25
20/08/2021;13.5;13.25;13.6;13.2;13.389645445134574;7728;103475.18;19/08/2021;13.16
19/08/2021;14;13.16;14;12.9;13.580756585365855;20500;278405.51;18/08/2021;14
18/08/2021;14.35;14;14.35;14;14.068613861386138;1515;21313.95;17/08/2021;14.35
17/08/2021;14.35;14.35;14.4;14.35;14.351142022082703;18476;265151.7;16/08/2021;14.3
16/08/2021;14.3;14.3;14.3;14.29;14.297726184777407;4178;59735.9;13/08/2021;14.2
13/08/2021;14;14.2;14.2;14;14.096556247950149;3049;42980.4;12/08/2021;14
12/08/2021;14;14;14;14;13.994110718492344;849;11881;11/08/2021;14
11/08/2021;14;14;14;13.8;13.946449651225183;16773;233923.8;10/08/2021;14.3
10/08/2021;14.78;14.3;14.78;14.3;14.462456707457862;4331;62636.9;09/08/2021;14.79
09/08/2021;14.8;14.79;14.8;14.79;14.799375;3200;47358;06/08/2021;15
06/08/2021;15;15;15;15;15;1455;21825;05/08/2021;15
05/08/2021;15;15;15;15;15;15844;237660;04/08/2021;15
04/08/2021;15;15;15;15;15;6924;103860;03/08/2021;14.85
03/08/2021;14.85;14.85;14.89;14.85;14.851147446930579;3486;51771.1;02/08/2021;14.85
02/08/2021;15;14.85;15.1;14.85;15.000422624319878;7903;118548.34;30/07/2021;14.5
30/07/2021;15;14.5;15;13.8;14.055819846369388;41398;581882.83;27/07/2021;15.51
27/07/2021;15;15.51;15.51;14.4;14.825906728270285;27704;410736.92;26/07/2021;15
26/07/2021;15;15;15;14.4;14.543560295930948;40550;589741.37;23/07/2021;15
23/07/2021;16;15;16;14.35;14.972480715161128;27742;415366.56;22/07/2021;15.9
22/07/2021;16.5;15.9;16.5;15.35;15.857650877969604;20331;322401.9;21/07/2021;16.5
21/07/2021;15.9;16.5;16.5;15.9;15.951519644180875;13490;215186;20/07/2021;15.85
20/07/2021;15.9;15.85;15.9;15.8;15.874736215112321;11752;186559.9;19/07/2021;15.85
19/07/2021;15.71;15.85;15.85;15.71;15.812;2500;39530;16/07/2021;15.7
16/07/2021;15.9;15.7;16;15.7;15.920477137176938;3521;56056;15/07/2021;16
15/07/2021;15.89;16;16;15.6;15.939365441906654;10070;160509.41;14/07/2021;15.9
14/07/2021;15.9;15.9;16;15.9;15.908894022523823;3463;55092.5;13/07/2021;15.9
13/07/2021;15.9;15.9;16;15.9;15.927108605680035;7007;111601.25;12/07/2021;16
12/07/2021;16;16;16;16;16;3320;53120;09/07/2021;16
09/07/2021;16.2;16;16.2;16;16.03484965304549;6485;103986;08/07/2021;16.2
08/07/2021;16.5;16.2;16.5;16;16.142327203551048;3154;50912.9;07/07/2021;16.35
07/07/2021;16.35;16.35;16.36;16.35;16.351704946996467;1132;18510.13;06/07/2021;16.02
06/07/2021;16.4;16.02;16.4;16.02;16.157936241610738;2384;38520.52;02/07/2021;16.47
05/07/2021;;;;;;;;02/07/2021;16.47
02/07/2021;16.48;16.47;16.48;16.2;16.440177808302806;13104;215432.09;01/07/2021;16.5
01/07/2021;17.01;16.5;17.01;16.5;16.716509480728718;16138;269771.03;30/06/2021;17.01
30/06/2021;16.45;17.01;17.01;16.45;16.897263057511736;13632;230343.49;28/06/2021;16.5
28/06/2021;16.2;16.5;16.5;16.2;16.373537335285505;40980;670987.56;25/06/2021;16
25/06/2021;16;16;16;15.9;15.970091381100726;14445;230687.97;24/06/2021;15.8
24/06/2021;15.7;15.8;16;15.5;15.68353849867246;4143;64976.9;23/06/2021;15.5
23/06/2021;16.5;15.5;16.5;15.3;15.894363502575422;20385;324006.6;22/06/2021;16.1
22/06/2021;15.78;16.1;16.1;15.75;15.99127662517289;7230;115616.93;21/06/2021;15.7
21/06/2021;15.3;15.7;15.7;15.3;15.441544173359599;6599;101898.75;18/06/2021;15.3
18/06/2021;14.5;15.3;15.5;14.5;15.266123860421251;12724;194246.16;17/06/2021;14.65
17/06/2021;15;14.65;15;14.3;14.607690401768698;26234;383218.15;16/06/2021;15.4
16/06/2021;15.99;15.4;15.99;15.38;15.629044798222882;10804;168856.2;15/06/2021;15.99
15/06/2021;16.1;15.99;16.1;15.9;15.986283904837299;24001;383686.8;14/06/2021;16.1
14/06/2021;16.7;16.1;16.7;16.1;16.134670030047854;26957;434942.3;11/06/2021;16.7
11/06/2021;17;16.7;17.5;16.7;17.032646793361078;39886;679364.15;10/06/2021;16.7
10/06/2021;17.5;16.7;18;16.7;17.536173823225614;54216;950741.2;09/06/2021;17.45
09/06/2021;17.1;17.45;17.5;15.9;16.460301743329794;29197;480591.43;08/06/2021;17.4
08/06/2021;18;17.4;19.2;16.99;18.11608266102115;52431;949844.33;07/06/2021;18.23
07/06/2021;18.29;18.23;19;18.23;18.26437567728652;73824;1348349.27;04/06/2021;21.45
04/06/2021;21;21.45;21.7;20.2;21.410529637679;100767;2157474.84;03/06/2021;20.05
03/06/2021;19.5;20.05;20.2;19.3;19.66351990956826;27424;539252.37;02/06/2021;19.5
02/06/2021;19.61;19.5;19.61;19;19.25101819857176;26046;501412.02;01/06/2021;19.5
01/06/2021;19.9;19.5;19.9;19.3;19.64472069615431;24937;489880.4;31/05/2021;20
31/05/2021;20;20;21.45;20;20.878544213333335;46875;978681.76;28/05/2021;19.55
28/05/2021;18;19.55;19.55;18;19.298456864860107;45427;876671;27/05/2021;17
27/05/2021;17.8;17;18;17;17.406693993035404;27568;479867.74;26/05/2021;17.9
26/05/2021;18.05;17.9;18.1;17.8;17.992811975101276;30363;546315.75;25/05/2021;18
25/05/2021;18.75;18;18.75;18;18.239833391304348;28750;524395.21;24/05/2021;18.75
24/05/2021;20;18.75;20;18;18.384835984292568;25211;463500.1;21/05/2021;19.1
21/05/2021;20;19.1;20;18.4;19.07914836442561;38702;738401.2;20/05/2021;21.55
20/05/2021;21.75;21.55;21.89;21.55;21.80766036873381;13126;286247.35;19/05/2021;21.5
19/05/2021;21.9;21.5;21.9;21;21.194097693351424;15477;328021.05;18/05/2021;22.27
18/05/2021;22.6;22.27;22.68;22;22.405247740389854;9183;205747.39;17/05/2021;22.6
17/05/2021;23.95;22.6;23.95;22;22.7122271785885;18831;427693.95;14/05/2021;24
14/05/2021;24.9;24;24.9;24;24.31052490626674;3734;90775.5;13/05/2021;24.9
13/05/2021;24.5;24.9;25;24.5;24.8573167612501;25022;621979.78;12/05/2021;24.5
12/05/2021;23.99;24.5;24.75;23.99;24.420013364517207;20951;511623.7;11/05/2021;23.99
11/05/2021;24;23.99;24.2;23.99;24.00326787853534;19199;460838.74;10/05/2021;24.01
10/05/2021;24;24.01;24.7;24;24.293881435072993;33838;822056.36;07/05/2021;23.6
07/05/2021;23.4;23.6;24;23.4;23.68930726759117;15576;368984.65;06/05/2021;22.5
06/05/2021;21.9;22.5;22.6;21.8;22.210811623246492;9980;221663.9;05/05/2021;21.9
05/05/2021;22.07;21.9;22.07;20.5;21.769958094931095;12409;270143.41;04/05/2021;22.75
04/05/2021;22.75;22.75;22.75;22.75;22.639473684210525;285;6452.25;03/05/2021;23.48
03/05/2021;23.5;23.48;23.5;23.45;23.491575675675676;3700;86918.83;30/04/2021;23.2
30/04/2021;23;23.2;24;22.5;23.211474671669794;10660;247434.32;29/04/2021;21.5
29/04/2021;20;21.5;21.5;20;20.95441078783048;15054;315447.7;28/04/2021;19
28/04/2021;18;19;19;18;18.538286991828134;38914;721398.9;27/04/2021;18.09
27/04/2021;18.51;18.09;18.7;18.09;18.493920883310828;37767;698459.91;26/04/2021;18.5
26/04/2021;19.45;18.5;19.45;18.2;18.384850364151003;31443;578074.85;23/04/2021;19.5
23/04/2021;19.75;19.5;19.75;19.4;19.55669215221021;22758;445071.2;22/04/2021;19.4
22/04/2021;20;19.4;20.21;19.4;19.979003705359993;62612;1250925.38;21/04/2021;20.75
21/04/2021;20;20.75;21.5;20;20.94985056185014;42894;898622.89;20/04/2021;20
20/04/2021;21;20;21;18.99;19.46236664295875;106856;2079670.65;19/04/2021;21
19/04/2021;23.2;21;23.2;21;22.160303817709373;20012;443472;16/04/2021;24.59
16/04/2021;24.64;24.59;24.64;24.1;24.4259105748758;7045;172080.54;15/04/2021;24
15/04/2021;23.2;24;24;23.2;23.512347165616895;10796;253839.3;14/04/2021;23.2
14/04/2021;23.5;23.2;23.5;23.2;23.311982348947726;7365;171692.75;13/04/2021;23.4
13/04/2021;23.8;23.4;23.8;23.4;23.47743082000508;3939;92477.6;12/04/2021;23.43
12/04/2021;23.8;24;24.5;23.8;23.99610842663524;33940;814427.92;09/04/2021;25.5
09/04/2021;25.8;25.5;26;25;25.54640857462806;6251;159690.6;08/04/2021;26.2
08/04/2021;25.5;26.2;26.5;25.5;26.035682385229542;16032;417404.06;07/04/2021;25.25
07/04/2021;25;25.25;25.5;25;25.47479442259564;13985;356265;06/04/2021;25.1
06/04/2021;25.11;25.1;25.11;25.1;25.101093322920736;2561;64283.9;05/04/2021;25.1
05/04/2021;25;25.1;25.1;25;25.058211824094748;10301;258124.64;31/03/2021;25
