Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
16/04/2026;11.55;11.51;11.6;11.51;11.54107383043622;27211;314044.16;15/04/2026;11.47
15/04/2026;11.15;11.47;11.47;11.15;11.377594690388491;28778;327424.42;13/04/2026;11.7
14/04/2026;;;;;11.673952120957582;2381;27795.68;13/04/2026;11.7
13/04/2026;11.76;11.7;11.9;11.65;11.729778064204295;24827;291215.2;10/04/2026;11.75
10/04/2026;11.85;11.75;11.85;11.75;11.795729613733906;11650;137420.25;09/04/2026;11.85
09/04/2026;11.86;11.85;11.86;11.85;11.855154471544717;4305;51036.44;08/04/2026;11.85
08/04/2026;12;11.85;12;11.85;11.886724001142458;31511;374562.56;07/04/2026;11.8
07/04/2026;11.8;11.8;11.8;11.76;11.800539871223377;6057;71475.87;06/04/2026;11.7
06/04/2026;11.7;11.7;11.7;11.7;11.7022584317632;14054;164463.54;01/04/2026;11.7
01/04/2026;11.5;11.7;11.7;11.5;11.568473684210527;6650;76930.35;31/03/2026;11.2
31/03/2026;11.6;11.2;11.9;11.2;11.394939842253018;44882;511427.69;30/03/2026;11.77
30/03/2026;11.6;11.77;11.77;11.6;11.740965565571068;72776;854460.51;27/03/2026;11.65
27/03/2026;11.95;11.65;11.95;11.57;11.658375154620957;22636;263898.98;26/03/2026;11.6
26/03/2026;11.7;11.6;11.7;11.6;11.618063164477798;31980;371545.66;25/03/2026;11.7
25/03/2026;11.7;11.7;11.7;11.7;11.70273184048109;25276;295798.25;24/03/2026;11.56
24/03/2026;11.56;11.56;11.56;11.56;11.57343645794739;5398;62473.41;23/03/2026;11.55
23/03/2026;11.65;11.55;11.65;11.55;11.630358684561651;12741;148182.4;20/03/2026;11.73
20/03/2026;11.55;11.73;11.73;11.4;11.687289410103084;611734;7149512.3;19/03/2026;11.55
